# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi eDensity hDensity ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z 
746.261 -0.132002 -0.549499 0 0 9.13111e+17 0 1.70964e-08 0 0 0 0 0 
746.476 -0.132002 -0.549499 0 0 9.13111e+17 0 1.70911e-08 0 0 0 0 0 
746.69 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84139e-08 0 0 0 0 0 
746.903 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84034e-08 0 0 0 0 0 
747.115 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84139e-08 0 0 0 0 0 
747.327 -0.132002 -0.549499 0 0 9.13111e+17 0 1.97209e-08 0 0 0 0 0 
747.537 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84086e-08 0 0 0 0 0 
747.747 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84086e-08 0 0 0 0 0 
747.956 -0.132002 -0.549499 0 0 9.13111e+17 0 1.84086e-08 0 0 0 0 0 
748.164 -0.132002 -0.549499 0 0 9.13111e+17 0 1.70911e-08 0 0 0 0 0 
748.371 -0.132002 -0.549499 0 0 9.13111e+17 0 1.57788e-08 0 0 0 0 0 
748.578 -0.132002 -0.549499 0 0 9.13111e+17 0 1.57788e-08 0 0 0 0 0 
748.783 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44613e-08 0 0 0 0 0 
748.988 -0.132002 -0.549499 0 0 9.13111e+17 0 1.05139e-08 0 0 0 0 0 
749.192 -0.132002 -0.549499 0 0 9.13111e+17 0 1.05245e-08 0 0 0 0 0 
749.395 -0.132002 -0.549499 0 0 9.13111e+17 0 1.3149e-08 0 0 0 0 0 
749.598 -0.132002 -0.549499 0 0 9.13111e+17 0 1.44666e-08 0 0 0 0 0 
749.799 -0.132002 -0.549499 0 0 9.13111e+17 0 1.31438e-08 0 0 0 0 0 
750 -0.132002 -0.549499 0 0 9.13111e+17 0 1.05192e-08 0 0 0 0 0 
750 0.759499 -0.759499 0 0 0 0 1.57788e-08 0 0 0 0 0 
750.2 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
750.4 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
750.601 0.759499 -0.759499 0 0 0 0 1.57788e-08 0 0 0 0 0 
750.802 0.759499 -0.759499 0 0 0 0 1.44646e-08 0 0 0 0 0 
751.003 0.759499 -0.759499 0 0 0 0 1.70918e-08 0 0 0 0 0 
751.204 0.759499 -0.759499 0 0 0 0 1.97242e-08 0 0 0 0 0 
751.405 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
751.607 0.759499 -0.759499 0 0 0 0 1.84099e-08 0 0 0 0 0 
751.809 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
752.01 0.759499 -0.759499 0 0 0 0 1.57801e-08 0 0 0 0 0 
752.213 0.759499 -0.759499 0 0 0 0 1.57775e-08 0 0 0 0 0 
752.415 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
752.618 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
752.82 0.759499 -0.759499 0 0 0 0 1.97242e-08 0 0 0 0 0 
753.023 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
753.226 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
753.43 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
753.633 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
753.837 0.759499 -0.759499 0 0 0 0 2.10384e-08 0 0 0 0 0 
754.041 0.759499 -0.759499 0 0 0 0 2.10384e-08 0 0 0 0 0 
754.245 0.759499 -0.759499 0 0 0 0 2.10384e-08 0 0 0 0 0 
754.45 0.759499 -0.759499 0 0 0 0 2.23527e-08 0 0 0 0 0 
754.654 0.759499 -0.759499 0 0 0 0 2.10398e-08 0 0 0 0 0 
754.859 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
755.064 0.759499 -0.759499 0 0 0 0 1.97242e-08 0 0 0 0 0 
755.269 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
755.475 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
755.68 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
755.886 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
756.092 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
756.298 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
756.505 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
756.712 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
756.918 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
757.125 0.759499 -0.759499 0 0 0 0 2.10384e-08 0 0 0 0 0 
757.333 0.759499 -0.759499 0 0 0 0 1.84099e-08 0 0 0 0 0 
757.54 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
757.748 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
757.956 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
758.164 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
758.372 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
758.581 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
758.789 0.759499 -0.759499 0 0 0 0 1.84073e-08 0 0 0 0 0 
758.998 0.759499 -0.759499 0 0 0 0 1.97242e-08 0 0 0 0 0 
759.208 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
759.417 0.759499 -0.759499 0 0 0 0 1.97242e-08 0 0 0 0 0 
759.626 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
759.836 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
760.046 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
760.256 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
760.467 0.759499 -0.759499 0 0 0 0 1.84086e-08 0 0 0 0 0 
760.677 0.759499 -0.759499 0 0 0 0 1.97229e-08 0 0 0 0 0 
760.888 0.759499 -0.759499 0 0 0 0 1.84099e-08 0 0 0 0 0 
761.099 0.759499 -0.759499 0 0 0 0 1.70931e-08 0 0 0 0 0 
761.311 0.759499 -0.759499 0 0 0 0 1.70944e-08 0 0 0 0 0 
761.522 0.759499 -0.759499 0 0 0 0 1.57788e-08 0 0 0 0 0 
761.734 0.759499 -0.759499 0 0 0 0 1.57788e-08 0 0 0 0 0 
761.946 0.759499 -0.759499 0 0 0 0 1.44646e-08 0 0 0 0 0 
762.158 0.759499 -0.759499 0 0 0 0 1.44633e-08 0 0 0 0 0 
762.37 0.759499 -0.759499 0 0 0 0 1.57788e-08 0 0 0 0 0 
762.583 0.759499 -0.759499 0 0 0 0 1.44646e-08 0 0 0 0 0 
762.795 0.759499 -0.759499 0 0 0 0 1.44633e-08 0 0 0 0 0 
763.008 0.759499 -0.759499 0 0 0 0 1.44646e-08 0 0 0 0 0 
763.221 0.759499 -0.759499 0 0 0 0 1.3149e-08 0 0 0 0 0 
763.435 0.759499 -0.759499 0 0 0 0 1.3149e-08 0 0 0 0 0 
763.648 0.759499 -0.759499 0 0 0 0 1.3149e-08 0 0 0 0 0 
763.862 0.759499 -0.759499 0 0 0 0 1.3149e-08 0 0 0 0 0 
764.076 0.759499 -0.759499 0 0 0 0 1.3149e-08 0 0 0 0 0 
764.29 0.759499 -0.759499 0 0 0 0 1.18348e-08 0 0 0 0 0 
764.505 0.759499 -0.759499 0 0 0 0 1.05192e-08 0 0 0 0 0 
764.719 0.759499 -0.759499 0 0 0 0 1.18335e-08 0 0 0 0 0 
764.934 0.759499 -0.759499 0 0 0 0 1.05205e-08 0 0 0 0 0 
765.149 0.759499 -0.759499 0 0 0 0 9.20366e-09 0 0 0 0 0 
765.365 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
765.58 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
765.796 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
766.012 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
766.228 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
766.444 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
766.661 0.759499 -0.759499 0 0 0 0 5.26092e-09 0 0 0 0 0 
766.878 0.759499 -0.759499 0 0 0 0 5.25829e-09 0 0 0 0 0 
767.095 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
767.312 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
767.53 0.759499 -0.759499 0 0 0 0 6.57385e-09 0 0 0 0 0 
767.747 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
767.965 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
768.183 0.759499 -0.759499 0 0 0 0 7.8881e-09 0 0 0 0 0 
768.402 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
768.62 0.759499 -0.759499 0 0 0 0 9.20366e-09 0 0 0 0 0 
768.839 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
769.058 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
769.277 0.759499 -0.759499 0 0 0 0 6.57385e-09 0 0 0 0 0 
769.497 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
769.716 0.759499 -0.759499 0 0 0 0 7.8881e-09 0 0 0 0 0 
769.936 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
770.156 0.759499 -0.759499 0 0 0 0 9.20366e-09 0 0 0 0 0 
770.377 0.759499 -0.759499 0 0 0 0 7.89073e-09 0 0 0 0 0 
770.597 0.759499 -0.759499 0 0 0 0 7.8881e-09 0 0 0 0 0 
770.818 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
771.039 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
771.26 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
771.481 0.759499 -0.759499 0 0 0 0 6.57385e-09 0 0 0 0 0 
771.703 0.759499 -0.759499 0 0 0 0 9.20366e-09 0 0 0 0 0 
771.925 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
772.147 0.759499 -0.759499 0 0 0 0 9.20366e-09 0 0 0 0 0 
772.369 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
772.592 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
772.815 0.759499 -0.759499 0 0 0 0 9.20366e-09 0 0 0 0 0 
773.038 0.759499 -0.759499 0 0 0 0 1.05192e-08 0 0 0 0 0 
773.261 0.759499 -0.759499 0 0 0 0 9.20497e-09 0 0 0 0 0 
773.484 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
773.708 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
773.932 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
774.156 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
774.38 0.759499 -0.759499 0 0 0 0 6.57385e-09 0 0 0 0 0 
774.605 0.759499 -0.759499 0 0 0 0 7.88941e-09 0 0 0 0 0 
774.829 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
775.054 0.759499 -0.759499 0 0 0 0 6.57385e-09 0 0 0 0 0 
775.28 0.759499 -0.759499 0 0 0 0 6.57517e-09 0 0 0 0 0 
775.505 0.759499 -0.759499 0 0 0 0 5.25961e-09 0 0 0 0 0 
775.731 0.759499 -0.759499 0 0 0 0 5.25961e-09 0 0 0 0 0 
775.957 0.759499 -0.759499 0 0 0 0 3.94536e-09 0 0 0 0 0 
776.183 0.759499 -0.759499 0 0 0 0 3.94405e-09 0 0 0 0 0 
776.409 0.759499 -0.759499 0 0 0 0 5.25961e-09 0 0 0 0 0 
776.636 0.759499 -0.759499 0 0 0 0 2.63112e-09 0 0 0 0 0 
776.863 0.759499 -0.759499 0 0 0 0 1.31424e-09 0 0 0 0 0 
777.09 0.759499 -0.759499 0 0 0 0 2.6298e-09 0 0 0 0 0 
777.317 0.759499 -0.759499 0 0 0 0 2.6298e-09 0 0 0 0 0 
777.544 0.759499 -0.759499 0 0 0 0 2.6298e-09 0 0 0 0 0 
777.772 0.759499 -0.759499 0 0 0 0 1.31556e-09 0 0 0 0 0 
778 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
778.228 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
778.456 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
778.685 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
778.914 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
779.143 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
779.372 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
779.602 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
779.832 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
780.062 0.759499 -0.759499 0 0 0 0 -1.31424e-09 0 0 0 0 0 
780.292 0.759499 -0.759499 0 0 0 0 -1.31512e-12 0 0 0 0 0 
780.522 0.759499 -0.759499 0 0 0 0 1.31556e-09 0 0 0 0 0 
780.753 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
780.984 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
781.215 0.759499 -0.759499 0 0 0 0 -1.31424e-09 0 0 0 0 0 
781.446 0.759499 -0.759499 0 0 0 0 -1.3152e-12 0 0 0 0 0 
781.678 0.759499 -0.759499 0 0 0 0 1.31556e-09 0 0 0 0 0 
781.91 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
782.142 0.759499 -0.759499 0 0 0 0 0 0 0 0 0 0 
782.374 0.759499 -0.759499 0 0 0 0 -1.31424e-09 0 0 0 0 0 
782.607 0.759499 -0.759499 0 0 0 0 -1.31556e-09 0 0 0 0 0 
782.84 0.759499 -0.759499 0 0 0 0 -1.31424e-09 0 0 0 0 0 
783.073 0.759499 -0.759499 0 0 0 0 -2.6298e-09 0 0 0 0 0 
783.306 0.759499 -0.759499 0 0 0 0 -2.6298e-09 0 0 0 0 0 
783.539 0.759499 -0.759499 0 0 0 0 -3.94405e-09 0 0 0 0 0 
783.773 0.759499 -0.759499 0 0 0 0 -3.94536e-09 0 0 0 0 0 
784.007 0.759499 -0.759499 0 0 0 0 -2.6298e-09 0 0 0 0 0 
784.241 0.759499 -0.759499 0 0 0 0 -2.6298e-09 0 0 0 0 0 
784.476 0.759499 -0.759499 0 0 0 0 -3.94405e-09 0 0 0 0 0 
784.71 0.759499 -0.759499 0 0 0 0 -5.25961e-09 0 0 0 0 0 
784.945 0.759499 -0.759499 0 0 0 0 -6.57385e-09 0 0 0 0 0 
785.18 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
785.415 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
785.651 0.759499 -0.759499 0 0 0 0 -6.57517e-09 0 0 0 0 0 
785.887 0.759499 -0.759499 0 0 0 0 -5.25961e-09 0 0 0 0 0 
786.123 0.759499 -0.759499 0 0 0 0 -6.57385e-09 0 0 0 0 0 
786.359 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
786.596 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
786.833 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
787.07 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
787.307 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
787.544 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
787.782 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
788.02 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
788.258 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
788.497 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
788.735 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
788.974 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
789.213 0.759499 -0.759499 0 0 0 0 -1.18335e-08 0 0 0 0 0 
789.453 0.759499 -0.759499 0 0 0 0 -1.18348e-08 0 0 0 0 0 
789.692 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
789.932 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
790.172 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
790.413 0.759499 -0.759499 0 0 0 0 -7.89073e-09 0 0 0 0 0 
790.653 0.759499 -0.759499 0 0 0 0 -7.8881e-09 0 0 0 0 0 
790.894 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
791.135 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
791.376 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
791.618 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
791.86 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
792.102 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
792.344 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
792.587 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
792.829 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
793.072 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
793.316 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
793.559 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
793.803 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
794.047 0.759499 -0.759499 0 0 0 0 -7.88941e-09 0 0 0 0 0 
794.291 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
794.535 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
794.78 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
795.025 0.759499 -0.759499 0 0 0 0 -9.20497e-09 0 0 0 0 0 
795.27 0.759499 -0.759499 0 0 0 0 -9.20366e-09 0 0 0 0 0 
795.516 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
795.761 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
796.007 0.759499 -0.759499 0 0 0 0 -1.18335e-08 0 0 0 0 0 
796.254 0.759499 -0.759499 0 0 0 0 -1.18348e-08 0 0 0 0 0 
796.5 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
796.747 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
796.994 0.759499 -0.759499 0 0 0 0 -1.05192e-08 0 0 0 0 0 
797.241 0.759499 -0.759499 0 0 0 0 -1.31477e-08 0 0 0 0 0 
797.488 0.759499 -0.759499 0 0 0 0 -1.31503e-08 0 0 0 0 0 
797.736 0.759499 -0.759499 0 0 0 0 -1.18335e-08 0 0 0 0 0 
797.984 0.759499 -0.759499 0 0 0 0 -1.3149e-08 0 0 0 0 0 
798.232 0.759499 -0.759499 0 0 0 0 -1.3149e-08 0 0 0 0 0 
798.48 0.759499 -0.759499 0 0 0 0 -1.3149e-08 0 0 0 0 0 
798.729 0.759499 -0.759499 0 0 0 0 -1.44633e-08 0 0 0 0 0 
798.978 0.759499 -0.759499 0 0 0 0 -1.57788e-08 0 0 0 0 0 
799.227 0.759499 -0.759499 0 0 0 0 -1.44646e-08 0 0 0 0 0 
799.476 0.759499 -0.759499 0 0 0 0 -1.3149e-08 0 0 0 0 0 
799.726 0.759499 -0.759499 0 0 0 0 -1.3149e-08 0 0 0 0 0 
799.976 0.759499 -0.759499 0 0 0 0 -1.44633e-08 0 0 0 0 0 
800.226 0.759499 -0.759499 0 0 0 0 -1.57788e-08 0 0 0 0 0 
800.477 0.759499 -0.759499 0 0 0 0 -1.57788e-08 0 0 0 0 0 
800.727 0.759499 -0.759499 0 0 0 0 -1.57788e-08 0 0 0 0 0 
800.978 0.759499 -0.759499 0 0 0 0 -1.70931e-08 0 0 0 0 0 
801.229 0.759499 -0.759499 0 0 0 0 -1.70944e-08 0 0 0 0 0 
801.481 0.759499 -0.759499 0 0 0 0 -1.70931e-08 0 0 0 0 0 
801.732 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
801.984 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
802.236 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
802.489 0.759499 -0.759499 0 0 0 0 -1.70944e-08 0 0 0 0 0 
802.741 0.759499 -0.759499 0 0 0 0 -1.57788e-08 0 0 0 0 0 
802.994 0.759499 -0.759499 0 0 0 0 -1.70931e-08 0 0 0 0 0 
803.248 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
803.501 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
803.755 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
804.009 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
804.263 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
804.517 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
804.772 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
805.027 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
805.282 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
805.538 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
805.793 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
806.049 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
806.305 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
806.562 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
806.819 0.759499 -0.759499 0 0 0 0 -2.23527e-08 0 0 0 0 0 
807.076 0.759499 -0.759499 0 0 0 0 -2.2354e-08 0 0 0 0 0 
807.333 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
807.59 0.759499 -0.759499 0 0 0 0 -2.36669e-08 0 0 0 0 0 
807.848 0.759499 -0.759499 0 0 0 0 -2.36696e-08 0 0 0 0 0 
808.106 0.759499 -0.759499 0 0 0 0 -2.23527e-08 0 0 0 0 0 
808.365 0.759499 -0.759499 0 0 0 0 -2.2354e-08 0 0 0 0 0 
808.623 0.759499 -0.759499 0 0 0 0 -2.23527e-08 0 0 0 0 0 
808.882 0.759499 -0.759499 0 0 0 0 -2.36682e-08 0 0 0 0 0 
809.141 0.759499 -0.759499 0 0 0 0 -2.36682e-08 0 0 0 0 0 
809.4 0.759499 -0.759499 0 0 0 0 -2.36682e-08 0 0 0 0 0 
809.66 0.759499 -0.759499 0 0 0 0 -2.36682e-08 0 0 0 0 0 
809.92 0.759499 -0.759499 0 0 0 0 -2.36682e-08 0 0 0 0 0 
810.18 0.759499 -0.759499 0 0 0 0 -2.2354e-08 0 0 0 0 0 
810.44 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
810.701 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
810.962 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
811.223 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
811.484 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
811.746 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
812.008 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
812.27 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
812.533 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
812.795 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
813.058 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
813.322 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
813.585 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
813.849 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
814.113 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
814.377 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
814.642 0.759499 -0.759499 0 0 0 0 -2.10371e-08 0 0 0 0 0 
814.907 0.759499 -0.759499 0 0 0 0 -2.2354e-08 0 0 0 0 0 
815.172 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
815.437 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
815.703 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
815.969 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
816.235 0.759499 -0.759499 0 0 0 0 -1.70944e-08 0 0 0 0 0 
816.501 0.759499 -0.759499 0 0 0 0 -1.70931e-08 0 0 0 0 0 
816.768 0.759499 -0.759499 0 0 0 0 -1.70944e-08 0 0 0 0 0 
817.035 0.759499 -0.759499 0 0 0 0 -1.70931e-08 0 0 0 0 0 
817.302 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
817.569 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
817.837 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
818.105 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
818.374 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
818.642 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
818.911 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
819.18 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
819.449 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
819.719 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
819.989 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
820.259 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
820.53 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
820.8 0.759499 -0.759499 0 0 0 0 -1.97229e-08 0 0 0 0 0 
821.071 0.759499 -0.759499 0 0 0 0 -2.10384e-08 0 0 0 0 0 
821.343 0.759499 -0.759499 0 0 0 0 -1.97242e-08 0 0 0 0 0 
821.614 0.759499 -0.759499 0 0 0 0 -1.84086e-08 0 0 0 0 0 
