# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Ec
# 3 Ev
# 4 ElPotential
# 5 ElField_x
# 6 ElField_y
# 7 ElField_z
# 8 Polarization_x
# 9 Polarization_y
# 10 Polarization_z
# x Ec Ev ElPotential ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z 
82.7122 -0.00915803 -3.44676 2.73643 31.5931 0 0 -0.0151927 2.08532e-17 0.0247019 
82.9632 -0.00915718 -3.44676 2.73643 35.7634 0 0 -0.0151927 2.08532e-17 0.0247019 
83.2135 -0.00915623 -3.44676 2.73643 40.4693 0 0 -0.0151927 2.08532e-17 0.0247019 
83.463 -0.00915516 -3.44676 2.73643 45.7774 0 0 -0.0151927 2.08532e-17 0.0247019 
83.7117 -0.00915395 -3.44676 2.73643 51.7628 0 0 -0.0151927 2.08532e-17 0.0247019 
83.9598 -0.00915259 -3.44675 2.73642 58.5092 0 0 -0.0151927 2.08532e-17 0.0247019 
84.2071 -0.00915106 -3.44675 2.73642 66.1108 0 0 -0.0151927 2.08532e-17 0.0247019 
84.4536 -0.00914933 -3.44675 2.73642 74.6728 0 0 -0.0151927 2.08532e-17 0.0247019 
84.6994 -0.00914738 -3.44675 2.73642 84.3129 0 0 -0.0151927 2.08532e-17 0.0247019 
84.9445 -0.00914519 -3.44675 2.73642 95.163 0 0 -0.0151927 2.08532e-17 0.0247019 
85.1888 -0.00914272 -3.44674 2.73641 107.371 0 0 -0.0151927 2.08532e-17 0.0247019 
85.4325 -0.00913995 -3.44674 2.73641 121.101 0 0 -0.0151927 2.08532e-17 0.0247019 
85.6753 -0.00913683 -3.44674 2.73641 136.537 0 0 -0.0151927 2.08532e-17 0.0247019 
85.9175 -0.00913333 -3.44674 2.73641 153.886 0 0 -0.0151927 2.08532e-17 0.0247019 
86.1589 -0.00912939 -3.44673 2.7364 173.378 0 0 -0.0151927 2.08532e-17 0.0247019 
86.3997 -0.00912497 -3.44673 2.7364 195.269 0 0 -0.0151927 2.08532e-17 0.0247019 
86.6396 -0.00912001 -3.44672 2.73639 219.846 0 0 -0.0151927 2.08532e-17 0.0247019 
86.8789 -0.00911444 -3.44672 2.73639 247.428 0 0 -0.0151927 2.08532e-17 0.0247019 
87.1175 -0.00910819 -3.44671 2.73638 278.373 0 0 -0.0151927 2.08532e-17 0.0247019 
87.3553 -0.00910118 -3.4467 2.73637 313.078 0 0 -0.0151927 2.08532e-17 0.0247019 
87.5925 -0.00909332 -3.4467 2.73637 351.986 0 0 -0.0151927 2.08532e-17 0.0247019 
87.8289 -0.00908451 -3.44669 2.73636 395.59 0 0 -0.0151927 2.08532e-17 0.0247019 
88.0646 -0.00907464 -3.44668 2.73635 444.442 0 0 -0.0151927 2.08532e-17 0.0247019 
88.2996 -0.00906359 -3.44667 2.73634 499.153 0 0 -0.0151927 2.08532e-17 0.0247019 
88.5339 -0.00905122 -3.44665 2.73632 560.404 0 0 -0.0151927 2.08532e-17 0.0247019 
88.7675 -0.00903738 -3.44664 2.73631 628.954 0 0 -0.0151927 2.08532e-17 0.0247019 
89.0005 -0.00902188 -3.44662 2.73629 705.646 0 0 -0.0151927 2.08532e-17 0.0247019 
89.2327 -0.00900456 -3.44661 2.73628 791.417 0 0 -0.0151927 2.08532e-17 0.0247019 
89.4642 -0.00898519 -3.44659 2.73626 887.31 0 0 -0.0151927 2.08532e-17 0.0247019 
89.695 -0.00896354 -3.44657 2.73624 994.482 0 0 -0.0151927 2.08532e-17 0.0247019 
89.9252 -0.00893935 -3.44654 2.73621 1114.22 0 0 -0.0151927 2.08532e-17 0.0247019 
90.1546 -0.00891234 -3.44651 2.73618 1247.95 0 0 -0.0151927 2.08532e-17 0.0247019 
90.3834 -0.00888218 -3.44648 2.73615 1397.26 0 0 -0.0151927 2.08532e-17 0.0247019 
90.6115 -0.00884852 -3.44645 2.73612 1563.9 0 0 -0.0151927 2.08532e-17 0.0247019 
90.8389 -0.00881096 -3.44641 2.73608 1749.83 0 0 -0.0151927 2.08532e-17 0.0247019 
91.0656 -0.00876907 -3.44637 2.73604 1957.2 0 0 -0.0151927 2.08532e-17 0.0247019 
91.2916 -0.00872236 -3.44632 2.73599 2188.42 0 0 -0.0151927 2.08532e-17 0.0247019 
91.517 -0.0086703 -3.44627 2.73594 2446.14 0 0 -0.0151927 2.08532e-17 0.0247019 
91.7417 -0.00861229 -3.44621 2.73588 2733.3 0 0 -0.0151927 2.08532e-17 0.0247019 
91.9657 -0.00854767 -3.44615 2.73582 3053.16 0 0 -0.0151927 2.08532e-17 0.0247019 
92.1891 -0.00847572 -3.44608 2.73575 3409.33 0 0 -0.0151927 2.08532e-17 0.0247019 
92.4118 -0.00839563 -3.446 2.73567 3805.79 0 0 -0.0151927 2.08532e-17 0.0247019 
92.6338 -0.0083065 -3.44591 2.73558 4246.95 0 0 -0.0151927 2.08532e-17 0.0247019 
92.8551 -0.00820736 -3.44581 2.73548 4737.7 0 0 -0.0151927 2.08532e-17 0.0247019 
93.0758 -0.00809711 -3.4457 2.73537 5283.44 0 0 -0.0151927 2.08532e-17 0.0247019 
93.2958 -0.00797455 -3.44558 2.73525 5890.11 0 0 -0.0151927 2.08532e-17 0.0247019 
93.5152 -0.00783834 -3.44544 2.73511 6564.32 0 0 -0.0151927 2.08532e-17 0.0247019 
93.7339 -0.00768701 -3.44529 2.73496 7313.34 0 0 -0.0151927 2.08532e-17 0.0247019 
93.952 -0.00751896 -3.44512 2.73479 8145.19 0 0 -0.0151927 2.08532e-17 0.0247019 
94.1694 -0.00733237 -3.44493 2.7346 9068.74 0 0 -0.0151927 2.08532e-17 0.0247019 
94.3862 -0.00712528 -3.44473 2.7344 10093.8 0 0 -0.0151927 2.08532e-17 0.0247019 
94.6023 -0.0068955 -3.4445 2.73417 11231.1 0 0 -0.0151927 2.08532e-17 0.0247019 
94.8178 -0.00664064 -3.44424 2.73391 12492.5 0 0 -0.0151927 2.08532e-17 0.0247019 
95.0326 -0.00635804 -3.44396 2.73363 13891.3 0 0 -0.0151927 2.08532e-17 0.0247019 
95.2468 -0.00604479 -3.44365 2.73332 15441.7 0 0 -0.0151927 2.08532e-17 0.0247019 
95.4603 -0.00569767 -3.4433 2.73297 17159.8 0 0 -0.0151927 2.08532e-17 0.0247019 
95.6732 -0.00531314 -3.44291 2.73258 19063 0 0 -0.0151927 2.08532e-17 0.0247019 
95.8855 -0.0048873 -3.44249 2.73216 21170.7 0 0 -0.0151927 2.08532e-17 0.0247019 
96.0971 -0.00441586 -3.44202 2.73169 23504 0 0 -0.0151927 2.08532e-17 0.0247019 
96.3081 -0.00389411 -3.4415 2.73117 26086.4 0 0 -0.0151927 2.08532e-17 0.0247019 
96.5185 -0.00331684 -3.44092 2.73059 28943.4 0 0 -0.0151927 2.08532e-17 0.0247019 
96.7282 -0.00267837 -3.44028 2.72995 32103.4 0 0 -0.0151927 2.08532e-17 0.0247019 
96.9373 -0.0019724 -3.43957 2.72924 35597.3 0 0 -0.0151927 2.08532e-17 0.0247019 
97.1458 -0.00119206 -3.43879 2.72846 39459.2 0 0 -0.0151927 2.08532e-17 0.0247019 
97.3537 -0.000329774 -3.43793 2.7276 43726.4 0 0 -0.0151927 2.08532e-17 0.0247019 
97.5609 0.000622765 -3.43698 2.72665 48440.1 0 0 -0.0151927 2.08532e-17 0.0247019 
97.7675 0.00167467 -3.43593 2.7256 53645 0 0 -0.0151927 2.08532e-17 0.0247019 
97.9735 0.00283596 -3.43477 2.72444 59390.3 0 0 -0.0151927 2.08532e-17 0.0247019 
98.1789 0.00411757 -3.43348 2.72315 65729.9 0 0 -0.0151927 2.08532e-17 0.0247019 
98.3837 0.00553154 -3.43207 2.72174 72722.4 0 0 -0.0151927 2.08532e-17 0.0247019 
98.5879 0.007091 -3.43051 2.72018 80431.5 0 0 -0.0151927 2.08532e-17 0.0247019 
98.7914 0.00881034 -3.42879 2.71846 88926.6 0 0 -0.0151927 2.08532e-17 0.0247019 
98.9944 0.0107053 -3.4269 2.71657 98282.4 0 0 -0.0151927 2.08532e-17 0.0247019 
99.1967 0.0127929 -3.42481 2.71448 108579 0 0 -0.0151927 2.08532e-17 0.0247019 
99.3984 0.0150919 -3.42251 2.71218 119903 0 0 -0.0151927 2.08532e-17 0.0247019 
99.5995 0.0176226 -3.41998 2.70965 132343 0 0 -0.0151927 2.08532e-17 0.0247019 
99.8001 0.0204068 -3.4172 2.70687 145992 0 0 -0.0151927 2.08532e-17 0.0247019 
100 0.0234681 -3.41413 2.7038 153120 0 0 -0.0151927 2.08532e-17 0.0247019 
100 0.0234681 -3.41413 2.7038 159489 0 0 -0.0151927 2.08532e-17 0.0247019 
100.197 0.0266092 -3.41099 2.70066 158181 0 0 -0.0151927 2.08532e-17 0.0247019 
100.39 0.0296341 -3.40797 2.69764 155749 0 0 -0.0151927 2.08532e-17 0.0247019 
100.578 0.0325522 -3.40505 2.69472 153605 0 0 -0.0151927 2.08532e-17 0.0247019 
100.763 0.0353716 -3.40223 2.6919 151709 0 0 -0.0151927 2.08532e-17 0.0247019 
100.944 0.0380992 -3.3995 2.68917 150029 0 0 -0.0151927 2.08532e-17 0.0247019 
101.121 0.0407413 -3.39686 2.68653 148535 0 0 -0.0151927 2.08532e-17 0.0247019 
101.294 0.0433033 -3.3943 2.68397 147205 0 0 -0.0151927 2.08532e-17 0.0247019 
101.464 0.0457899 -3.39181 2.68148 146017 0 0 -0.0151927 2.08532e-17 0.0247019 
101.63 0.0482054 -3.3894 2.67907 144954 0 0 -0.0151927 2.08532e-17 0.0247019 
101.793 0.0505535 -3.38705 2.67672 144000 0 0 -0.0151927 2.08532e-17 0.0247019 
101.952 0.0528378 -3.38476 2.67443 143144 0 0 -0.0151927 2.08532e-17 0.0247019 
102.108 0.0550612 -3.38254 2.67221 142372 0 0 -0.0151927 2.08532e-17 0.0247019 
102.26 0.0572265 -3.38038 2.67005 141676 0 0 -0.0151927 2.08532e-17 0.0247019 
102.409 0.0593363 -3.37827 2.66794 141047 0 0 -0.0151927 2.08532e-17 0.0247019 
102.555 0.0613929 -3.37621 2.66588 140478 0 0 -0.0151927 2.08532e-17 0.0247019 
102.698 0.0633982 -3.3742 2.66387 139961 0 0 -0.0151927 2.08532e-17 0.0247019 
102.838 0.0653544 -3.37225 2.66192 139492 0 0 -0.0151927 2.08532e-17 0.0247019 
102.975 0.0672632 -3.37034 2.66001 139064 0 0 -0.0151927 2.08532e-17 0.0247019 
103.11 0.0691262 -3.36848 2.65815 138675 0 0 -0.0151927 2.08532e-17 0.0247019 
103.241 0.070945 -3.36666 2.65633 138319 0 0 -0.0151927 2.08532e-17 0.0247019 
103.37 0.0727211 -3.36488 2.65455 137994 0 0 -0.0151927 2.08532e-17 0.0247019 
103.495 0.0744558 -3.36315 2.65282 137696 0 0 -0.0151927 2.08532e-17 0.0247019 
103.619 0.0761504 -3.36145 2.65112 137423 0 0 -0.0151927 2.08532e-17 0.0247019 
103.739 0.077806 -3.3598 2.64947 137172 0 0 -0.0151927 2.08532e-17 0.0247019 
103.857 0.0794239 -3.35818 2.64785 136941 0 0 -0.0151927 2.08532e-17 0.0247019 
103.973 0.0810051 -3.3566 2.64627 136729 0 0 -0.0151927 2.08532e-17 0.0247019 
104.086 0.0825506 -3.35505 2.64472 136532 0 0 -0.0151927 2.08532e-17 0.0247019 
104.197 0.0840614 -3.35354 2.64321 136351 0 0 -0.0151927 2.08532e-17 0.0247019 
104.305 0.0855384 -3.35206 2.64173 136184 0 0 -0.0151927 2.08532e-17 0.0247019 
104.411 0.0869826 -3.35062 2.64029 136029 0 0 -0.0151927 2.08532e-17 0.0247019 
104.515 0.0883947 -3.34921 2.63888 135885 0 0 -0.0151927 2.08532e-17 0.0247019 
104.617 0.0897757 -3.34783 2.6375 135752 0 0 -0.0151927 2.08532e-17 0.0247019 
104.716 0.0911262 -3.34648 2.63615 135628 0 0 -0.0151927 2.08532e-17 0.0247019 
104.814 0.092447 -3.34515 2.63482 135513 0 0 -0.0151927 2.08532e-17 0.0247019 
104.909 0.0937389 -3.34386 2.63353 135406 0 0 -0.0151927 2.08532e-17 0.0247019 
105.002 0.0950026 -3.3426 2.63227 135306 0 0 -0.0151927 2.08532e-17 0.0247019 
105.094 0.0962388 -3.34136 2.63103 135213 0 0 -0.0151927 2.08532e-17 0.0247019 
105.183 0.0974481 -3.34015 2.62982 135125 0 0 -0.0151927 2.08532e-17 0.0247019 
105.271 0.0986311 -3.33897 2.62864 135044 0 0 -0.0151927 2.08532e-17 0.0247019 
105.356 0.0997884 -3.33781 2.62748 134968 0 0 -0.0151927 2.08532e-17 0.0247019 
105.44 0.100921 -3.33668 2.62635 134896 0 0 -0.0151927 2.08532e-17 0.0247019 
105.523 0.102029 -3.33557 2.62524 134830 0 0 -0.0151927 2.08532e-17 0.0247019 
105.603 0.103113 -3.33449 2.62416 134767 0 0 -0.0151927 2.08532e-17 0.0247019 
105.682 0.104173 -3.33343 2.6231 134708 0 0 -0.0151927 2.08532e-17 0.0247019 
105.759 0.105211 -3.33239 2.62206 134652 0 0 -0.0151927 2.08532e-17 0.0247019 
105.834 0.106226 -3.33138 2.62105 134600 0 0 -0.0151927 2.08532e-17 0.0247019 
105.908 0.10722 -3.33038 2.62005 134551 0 0 -0.0151927 2.08532e-17 0.0247019 
105.98 0.108192 -3.32941 2.61908 134505 0 0 -0.0151927 2.08532e-17 0.0247019 
106.051 0.109144 -3.32846 2.61813 134461 0 0 -0.0151927 2.08532e-17 0.0247019 
106.12 0.110075 -3.32753 2.6172 134420 0 0 -0.0151927 2.08532e-17 0.0247019 
106.188 0.110986 -3.32662 2.61629 134381 0 0 -0.0151927 2.08532e-17 0.0247019 
106.254 0.111878 -3.32572 2.61539 134344 0 0 -0.0151927 2.08532e-17 0.0247019 
106.319 0.112751 -3.32485 2.61452 134309 0 0 -0.0151927 2.08532e-17 0.0247019 
106.383 0.113605 -3.324 2.61367 134276 0 0 -0.0151927 2.08532e-17 0.0247019 
106.445 0.114441 -3.32316 2.61283 134245 0 0 -0.0151927 2.08532e-17 0.0247019 
106.506 0.115259 -3.32234 2.61201 134215 0 0 -0.0151927 2.08532e-17 0.0247019 
106.566 0.116059 -3.32154 2.61121 134187 0 0 -0.0151927 2.08532e-17 0.0247019 
106.624 0.116843 -3.32076 2.61043 134160 0 0 -0.0151927 2.08532e-17 0.0247019 
106.681 0.11761 -3.31999 2.60966 134135 0 0 -0.0151927 2.08532e-17 0.0247019 
106.737 0.11836 -3.31924 2.60891 134111 0 0 -0.0151927 2.08532e-17 0.0247019 
106.792 0.119095 -3.31851 2.60818 134088 0 0 -0.0151927 2.08532e-17 0.0247019 
106.846 0.119814 -3.31779 2.60746 134066 0 0 -0.0151927 2.08532e-17 0.0247019 
106.898 0.120518 -3.31708 2.60675 134045 0 0 -0.0151927 2.08532e-17 0.0247019 
106.95 0.121206 -3.3164 2.60607 134026 0 0 -0.0151927 2.08532e-17 0.0247019 
107 0.12188 -3.31572 2.60539 134016 0 0 -0.0151927 2.08532e-17 0.0247019 
107 -0.320364 -3.10902 2.60539 1.29422e+06 0 0 -0.0267371 -5.395e-40 0.0165487 
107.052 -0.313642 -3.1023 2.59867 1.2686e+06 0 0 -0.0267371 -5.395e-40 0.0165487 
107.104 -0.307187 -3.09584 2.59221 1.21819e+06 0 0 -0.0267371 -5.395e-40 0.0165487 
107.156 -0.300989 -3.08964 2.58602 1.16941e+06 0 0 -0.0267371 -5.78036e-40 0.0165487 
107.208 -0.295041 -3.08369 2.58007 1.12219e+06 0 0 -0.0267371 -6.16572e-40 0.0165487 
107.26 -0.289334 -3.07799 2.57436 1.0765e+06 0 0 -0.0267371 -5.78036e-40 0.0165487 
107.312 -0.28386 -3.07251 2.56889 1.03229e+06 0 0 -0.0267371 -5.78036e-40 0.0165487 
107.364 -0.278612 -3.06727 2.56364 989519 0 0 -0.0267371 -5.395e-40 0.0165487 
107.415 -0.273582 -3.06224 2.55861 948167 0 0 -0.0267371 -5.395e-40 0.0165487 
107.467 -0.268763 -3.05742 2.55379 908206 0 0 -0.0267371 -6.16572e-40 0.0165487 
107.519 -0.264149 -3.0528 2.54918 869618 0 0 -0.0267371 -6.16572e-40 0.0165487 
107.571 -0.259731 -3.04838 2.54476 832390 0 0 -0.0267371 -6.16572e-40 0.0165487 
107.623 -0.255503 -3.04416 2.54053 796513 0 0 -0.0267371 -6.16572e-40 0.0165487 
107.675 -0.251458 -3.04011 2.53649 761981 0 0 -0.0267371 -5.78036e-40 0.0165487 
107.727 -0.247588 -3.03624 2.53262 728792 0 0 -0.0267371 -5.395e-40 0.0165487 
107.779 -0.243888 -3.03254 2.52892 696947 0 0 -0.0267371 -5.78036e-40 0.0165487 
107.831 -0.24035 -3.029 2.52538 666447 0 0 -0.0267371 -5.78036e-40 0.0165487 
107.883 -0.236966 -3.02562 2.52199 637295 0 0 -0.0267371 -5.00964e-40 0.0165487 
107.935 -0.23373 -3.02238 2.51876 609496 0 0 -0.0267371 -5.395e-40 0.0165487 
107.987 -0.230635 -3.01929 2.51566 583055 0 0 -0.0267371 -5.395e-40 0.0165487 
108.039 -0.227674 -3.01633 2.5127 557974 0 0 -0.0267371 -4.62429e-40 0.0165487 
108.091 -0.22484 -3.01349 2.50987 534258 0 0 -0.0267371 -4.62429e-40 0.0165487 
108.143 -0.222125 -3.01078 2.50715 511910 0 0 -0.0267371 -4.62429e-40 0.0165487 
108.194 -0.219523 -3.00818 2.50455 490934 0 0 -0.0267371 -4.23893e-40 0.0165487 
108.246 -0.217026 -3.00568 2.50205 471330 0 0 -0.0267371 -3.85357e-40 0.0165487 
108.298 -0.214627 -3.00328 2.49965 453103 0 0 -0.0267371 -3.85357e-40 0.0165487 
108.35 -0.21232 -3.00097 2.49735 436252 0 0 -0.0267371 -3.46822e-40 0.0165487 
108.402 -0.210096 -2.99875 2.49512 420781 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.454 -0.207949 -2.9966 2.49298 406692 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.506 -0.205872 -2.99453 2.4909 393988 0 0 -0.0267371 -2.6975e-40 0.0165487 
108.558 -0.203857 -2.99251 2.48888 382674 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.61 -0.201897 -2.99055 2.48692 372756 0 0 -0.0267371 -3.46822e-40 0.0165487 
108.662 -0.199985 -2.98864 2.48501 364245 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.714 -0.198114 -2.98677 2.48314 357153 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.766 -0.196276 -2.98493 2.4813 351494 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.818 -0.194463 -2.98312 2.47949 347290 0 0 -0.0267371 -3.46822e-40 0.0165487 
108.87 -0.192668 -2.98132 2.4777 344566 0 0 -0.0267371 -3.46822e-40 0.0165487 
108.922 -0.190884 -2.97954 2.47591 343351 0 0 -0.0267371 -3.08286e-40 0.0165487 
108.973 -0.189102 -2.97776 2.47413 343685 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.025 -0.187314 -2.97597 2.47234 345611 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.077 -0.185512 -2.97417 2.47054 349183 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.129 -0.183687 -2.97234 2.46872 354463 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.181 -0.181831 -2.97048 2.46686 361524 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.233 -0.179932 -2.96859 2.46496 370451 0 0 -0.0267371 -3.85357e-40 0.0165487 
109.285 -0.177983 -2.96664 2.46301 381342 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.337 -0.175972 -2.96463 2.461 394310 0 0 -0.0267371 -2.6975e-40 0.0165487 
109.389 -0.173887 -2.96254 2.45891 409485 0 0 -0.0267371 -2.31214e-40 0.0165487 
109.441 -0.171718 -2.96037 2.45675 427017 0 0 -0.0267371 -2.31214e-40 0.0165487 
109.493 -0.169452 -2.95811 2.45448 447075 0 0 -0.0267371 -2.6975e-40 0.0165487 
109.545 -0.167075 -2.95573 2.4521 469855 0 0 -0.0267371 -2.6975e-40 0.0165487 
109.597 -0.164572 -2.95323 2.4496 495579 0 0 -0.0267371 -1.92679e-40 0.0165487 
109.649 -0.161927 -2.95058 2.44695 524502 0 0 -0.0267371 -1.92679e-40 0.0165487 
109.701 -0.159124 -2.94778 2.44415 556914 0 0 -0.0267371 -2.31214e-40 0.0165487 
109.752 -0.156143 -2.9448 2.44117 593145 0 0 -0.0267371 -2.6975e-40 0.0165487 
109.804 -0.152963 -2.94162 2.43799 633576 0 0 -0.0267371 -3.46822e-40 0.0165487 
109.856 -0.149562 -2.93822 2.43459 678638 0 0 -0.0267371 -3.85357e-40 0.0165487 
109.908 -0.145914 -2.93457 2.43094 728827 0 0 -0.0267371 -3.85357e-40 0.0165487 
109.96 -0.141992 -2.93065 2.42702 784709 0 0 -0.0267371 -3.85357e-40 0.0165487 
110.012 -0.137764 -2.92642 2.42279 846932 0 0 -0.0267371 -3.46822e-40 0.0165487 
110.064 -0.133195 -2.92185 2.41822 916243 0 0 -0.0267371 -3.08286e-40 0.0165487 
110.116 -0.128247 -2.9169 2.41327 952770 0 0 -0.0267371 -3.08286e-40 0.0165487 
110.116 0.313997 -3.1236 2.41327 -221836 0 0 -0.0151927 2.08532e-17 0.0247019 
110.166 0.312888 -3.12471 2.41438 -221777 0 0 -0.0151927 2.08532e-17 0.0247019 
110.216 0.311779 -3.12582 2.41549 -221662 0 0 -0.0151927 2.08532e-17 0.0247019 
110.266 0.310671 -3.12693 2.4166 -221551 0 0 -0.0151927 2.08532e-17 0.0247019 
110.316 0.309564 -3.12804 2.41771 -221446 0 0 -0.0151927 2.08532e-17 0.0247019 
110.366 0.308457 -3.12915 2.41882 -221344 0 0 -0.0151927 2.08532e-17 0.0247019 
110.416 0.30735 -3.13025 2.41992 -221247 0 0 -0.0151927 2.08532e-17 0.0247019 
110.466 0.306244 -3.13136 2.42103 -221154 0 0 -0.0151927 2.08532e-17 0.0247019 
110.516 0.305139 -3.13246 2.42213 -221065 0 0 -0.0151927 2.08532e-17 0.0247019 
110.566 0.304034 -3.13357 2.42324 -220980 0 0 -0.0151927 2.08532e-17 0.0247019 
110.616 0.302929 -3.13467 2.42434 -220898 0 0 -0.0151927 2.08532e-17 0.0247019 
110.666 0.301825 -3.13578 2.42545 -220819 0 0 -0.0151927 2.08532e-17 0.0247019 
110.716 0.300721 -3.13688 2.42655 -220744 0 0 -0.0151927 2.08532e-17 0.0247019 
110.766 0.299617 -3.13798 2.42765 -220672 0 0 -0.0151927 2.08532e-17 0.0247019 
110.816 0.298514 -3.13909 2.42876 -220603 0 0 -0.0151927 2.08532e-17 0.0247019 
110.866 0.297411 -3.14019 2.42986 -220537 0 0 -0.0151927 2.08532e-17 0.0247019 
110.916 0.296309 -3.14129 2.43096 -220474 0 0 -0.0151927 2.08532e-17 0.0247019 
110.966 0.295206 -3.1424 2.43207 -220413 0 0 -0.0151927 2.08532e-17 0.0247019 
111.016 0.294104 -3.1435 2.43317 -220355 0 0 -0.0151927 2.08532e-17 0.0247019 
111.066 0.293003 -3.1446 2.43427 -220299 0 0 -0.0151927 2.08532e-17 0.0247019 
111.116 0.291901 -3.1457 2.43537 -220246 0 0 -0.0151927 2.08532e-17 0.0247019 
111.166 0.2908 -3.1468 2.43647 -220195 0 0 -0.0151927 2.08532e-17 0.0247019 
111.216 0.2897 -3.1479 2.43757 -220145 0 0 -0.0151927 2.08532e-17 0.0247019 
111.266 0.288599 -3.149 2.43867 -220098 0 0 -0.0151927 2.08532e-17 0.0247019 
111.316 0.287499 -3.1501 2.43977 -220053 0 0 -0.0151927 2.08532e-17 0.0247019 
111.366 0.286398 -3.1512 2.44087 -220010 0 0 -0.0151927 2.08532e-17 0.0247019 
111.416 0.285298 -3.1523 2.44197 -219969 0 0 -0.0151927 2.08532e-17 0.0247019 
111.466 0.284199 -3.1534 2.44307 -219929 0 0 -0.0151927 2.08532e-17 0.0247019 
111.516 0.283099 -3.1545 2.44417 -219891 0 0 -0.0151927 2.08532e-17 0.0247019 
111.566 0.282 -3.1556 2.44527 -219855 0 0 -0.0151927 2.08532e-17 0.0247019 
111.616 0.280901 -3.1567 2.44637 -219820 0 0 -0.0151927 2.08532e-17 0.0247019 
111.666 0.279802 -3.1578 2.44747 -219786 0 0 -0.0151927 2.08532e-17 0.0247019 
111.716 0.278703 -3.1589 2.44857 -219754 0 0 -0.0151927 2.08532e-17 0.0247019 
111.766 0.277604 -3.16 2.44967 -219724 0 0 -0.0151927 2.08532e-17 0.0247019 
111.816 0.276505 -3.1611 2.45077 -219694 0 0 -0.0151927 2.08532e-17 0.0247019 
111.866 0.275407 -3.16219 2.45186 -219666 0 0 -0.0151927 2.08532e-17 0.0247019 
111.916 0.274309 -3.16329 2.45296 -219639 0 0 -0.0151927 2.08532e-17 0.0247019 
111.966 0.273211 -3.16439 2.45406 -219613 0 0 -0.0151927 2.08532e-17 0.0247019 
112.016 0.272113 -3.16549 2.45516 -219588 0 0 -0.0151927 2.08532e-17 0.0247019 
112.066 0.271015 -3.16659 2.45626 -219564 0 0 -0.0151927 2.08532e-17 0.0247019 
112.116 0.269917 -3.16768 2.45735 -219542 0 0 -0.0151927 2.08532e-17 0.0247019 
112.166 0.268819 -3.16878 2.45845 -219520 0 0 -0.0151927 2.08532e-17 0.0247019 
112.216 0.267722 -3.16988 2.45955 -219499 0 0 -0.0151927 2.08532e-17 0.0247019 
112.266 0.266624 -3.17098 2.46065 -219479 0 0 -0.0151927 2.08532e-17 0.0247019 
112.316 0.265527 -3.17207 2.46174 -219460 0 0 -0.0151927 2.08532e-17 0.0247019 
112.366 0.26443 -3.17317 2.46284 -219441 0 0 -0.0151927 2.08532e-17 0.0247019 
112.416 0.263333 -3.17427 2.46394 -219423 0 0 -0.0151927 2.08532e-17 0.0247019 
112.466 0.262236 -3.17537 2.46504 -219407 0 0 -0.0151927 2.08532e-17 0.0247019 
112.516 0.261139 -3.17646 2.46613 -219390 0 0 -0.0151927 2.08532e-17 0.0247019 
112.566 0.260042 -3.17756 2.46723 -219375 0 0 -0.0151927 2.08532e-17 0.0247019 
112.616 0.258945 -3.17866 2.46833 -219360 0 0 -0.0151927 2.08532e-17 0.0247019 
112.666 0.257848 -3.17975 2.46942 -219346 0 0 -0.0151927 2.08532e-17 0.0247019 
112.716 0.256751 -3.18085 2.47052 -219332 0 0 -0.0151927 2.08532e-17 0.0247019 
112.766 0.255655 -3.18195 2.47162 -219319 0 0 -0.0151927 2.08532e-17 0.0247019 
112.816 0.254558 -3.18304 2.47271 -219307 0 0 -0.0151927 2.08532e-17 0.0247019 
112.866 0.253462 -3.18414 2.47381 -219295 0 0 -0.0151927 2.08532e-17 0.0247019 
112.916 0.252365 -3.18524 2.47491 -219283 0 0 -0.0151927 2.08532e-17 0.0247019 
112.966 0.251269 -3.18633 2.476 -219272 0 0 -0.0151927 2.08532e-17 0.0247019 
113.016 0.250173 -3.18743 2.4771 -219262 0 0 -0.0151927 2.08532e-17 0.0247019 
113.066 0.249076 -3.18853 2.4782 -219252 0 0 -0.0151927 2.08532e-17 0.0247019 
113.116 0.24798 -3.18962 2.47929 -219242 0 0 -0.0151927 2.08532e-17 0.0247019 
113.166 0.246884 -3.19072 2.48039 -219233 0 0 -0.0151927 2.08532e-17 0.0247019 
113.216 0.245788 -3.19181 2.48148 -219224 0 0 -0.0151927 2.08532e-17 0.0247019 
113.266 0.244692 -3.19291 2.48258 -219215 0 0 -0.0151927 2.08532e-17 0.0247019 
113.316 0.243596 -3.19401 2.48368 -219207 0 0 -0.0151927 2.08532e-17 0.0247019 
