# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 
6.59794 611149 68924.3 147220 333328 596110 853770 939514 661284 106542 198395 
6.77437 492365 94884 194762 418426 700384 919569 888919 485228 15754.4 387107 
6.95894 392513 125848 249162 508768 795040 947623 783422 297421 8309.52 588038 
7.15204 309469 162040 309898 600959 871988 929766 630388 131199 97567.1 746562 
7.35406 241175 203603 376086 690713 922818 861630 446914 23279.6 274337 808535 
7.56541 185671 250581 446430 772920 939653 744606 259728 5613.84 501960 740321 
7.78652 141118 302893 519173 841828 916281 587548 102699 95017.6 719123 549144 
8.01784 105820 360310 592074 891350 849500 407732 11423.8 283024 853533 293955 
8.25984 78234.3 422431 662409 915548 740554 230430 14921 529909 846335 75754.1 
8.51303 56984.8 488661 727006 909268 596415 86474.3 125588 767606 681472 1322.06 
8.7779 40862.3 558193 782339 868945 430582 7417.7 329943 915201 407510 127450 
9.05501 28823.1 629995 824670 793496 262973 18380.5 584025 906853 135612 411024 
9.34491 19982.4 702808 850268 685240 118472 129557 817823 725263 1538.34 703047 
9.6482 13603.7 775150 855700 550670 23795.2 328426 951844 426101 95958.9 815408 
9.9655 9085.83 845340 838192 400887 2599.42 575751 924997 134516 393266 646830 
10.2975 5947.64 911528 796048 251459 69263.6 808913 726566 406.223 730436 291681 
10.6447 3811.97 971750 729104 121434 222433 955209 417954 118745 880131 21505.9 
11.0081 2389.5 1.024e+06 639161 31337.3 440186 954916 126551 451359 707574 89043.9 
11.3882 1463.27 1.06629e+06 530360 73.3257 679235 788988 45.4203 809512 313900 469242 
11.7858 874.339 1.0968e+06 409386 40923.7 880559 500574 128591 944425 18773.5 800712 
12.2018 509.129 1.11392e+06 285452 157179 982750 195924 470298 726183 114829 704039 
12.6371 288.533 1.11642e+06 169939 338337 941896 13044.1 836267 293140 549655 251333 
13.0924 158.921 1.10349e+06 75640.5 558165 753138 59190.8 979040 7902.39 880830 1011.49 
